date,symbol,action,price,qty,risk_mult,pnl_pct,reason
2020-05-13,MSFT,BUY,170.88226303710937,15.0,1.0,,
2020-06-11,GOOGL,BUY,69.57604022827148,15.0,1.0,,
2020-07-06,MSFT,EXIT,200.5421660888672,,,17.450883845036095,TAKE PROFIT
2020-07-21,MSFT,BUY,199.00433682861328,15.0,1.0,,
2020-07-23,AAPL,BUY,90.04994104614256,15.0,1.0,,
2020-08-03,AAPL,EXIT,105.48904278564453,,,17.23883476260918,TAKE PROFIT
2020-08-26,GOOGL,EXIT,81.46740481567383,,,17.184925518771106,TAKE PROFIT
2020-09-03,AAPL,BUY,117.45231569824217,15.0,1.0,,
2020-09-04,GOOGL,BUY,78.47515211791992,15.0,1.0,,
2020-09-11,AAPL,EXIT,108.65013950805664,,,-7.420191279333649,STOP LOSS
2020-09-18,GOOGL,EXIT,71.90217189331055,,,-8.302516474349746,STOP LOSS
2020-10-06,AAPL,BUY,109.95124059448241,15.0,1.0,,
2020-12-09,GOOGL,BUY,88.23485335693358,15.0,1.0,,
2020-12-22,AAPL,EXIT,128.15625826416016,,,16.6506759386957,TAKE PROFIT
2021-01-04,AAPL,BUY,125.95735953369139,15.0,1.0,,
2021-02-01,MSFT,EXIT,229.2465401611328,,,15.288987106901919,TAKE PROFIT
2021-02-03,GOOGL,EXIT,102.0184633178711,,,15.714073915434296,TAKE PROFIT
2021-02-22,MSFT,BUY,225.2063271972656,15.0,1.0,,
2021-02-25,GOOGL,BUY,100.05121417236327,15.0,1.0,,
2021-03-04,AAPL,EXIT,116.91247576293945,,,-7.1065945962892885,STOP LOSS
2021-03-31,AAPL,BUY,119.06872772827147,15.0,1.0,,
2021-04-28,GOOGL,EXIT,116.89153458251953,,,16.92524038651634,TAKE PROFIT
2021-05-04,GOOGL,BUY,114.48753579711914,15.0,1.0,,
2021-06-29,MSFT,EXIT,260.817058203125,,,15.905215521590952,TAKE PROFIT
2021-07-06,AAPL,EXIT,138.4509639038086,,,16.371289084994828,TAKE PROFIT
2021-07-19,MSFT,BUY,266.63458491210935,15.0,1.0,,
2021-07-23,GOOGL,EXIT,131.81909713134766,,,15.230567172483372,TAKE PROFIT
2021-07-28,AAPL,BUY,141.5628515258789,15.0,1.0,,
2021-08-20,GOOGL,BUY,136.4120056274414,15.0,1.0,,
2021-10-27,MSFT,EXIT,311.1628882080078,,,16.79355771679666,TAKE PROFIT
2021-11-15,TSLA,BUY,338.06689870605464,15.0,1.0,,
2021-11-26,MSFT,BUY,318.5208788818359,15.0,1.0,,
2021-12-07,AAPL,EXIT,167.37206813964843,,,18.326291956209527,TAKE PROFIT
2021-12-16,TSLA,EXIT,308.7261489746094,,,-8.605862088447893,STOP LOSS
2022-01-10,AAPL,BUY,168.62922608642577,15.0,1.0,,
2022-01-13,MSFT,EXIT,294.01228251953125,,,-7.620598782404539,STOP LOSS
2022-01-25,AAPL,EXIT,156.22568842773438,,,-7.281333923197914,STOP LOSS
2022-01-25,GOOGL,EXIT,125.79376226196288,,,-7.710118867343563,STOP LOSS
2022-01-28,AAPL,BUY,166.8076405883789,15.0,1.0,,
2022-01-28,MSFT,BUY,297.8259609375,15.0,1.0,,
2022-01-31,GOOGL,BUY,134.30173721923828,15.0,1.0,,
2022-02-23,MSFT,EXIT,270.9094112060547,,,-8.964849336033415,STOP LOSS
2022-02-28,TSLA,BUY,290.37545573730466,15.0,1.0,,
2022-03-07,TSLA,EXIT,267.9787741943359,,,-7.639119092748113,STOP LOSS
2022-03-08,AAPL,EXIT,154.13385737304688,,,-7.523862432509877,STOP LOSS
2022-03-09,AAPL,BUY,159.78357795410156,15.0,1.0,,
2022-03-14,AAPL,EXIT,147.45707416992187,,,-7.6406122788568,STOP LOSS
2022-03-16,AAPL,BUY,156.48890635986328,15.0,1.0,,
2022-04-21,GOOGL,EXIT,123.69233348388671,,,-7.8259379660386585,STOP LOSS
2022-04-21,TSLA,BUY,336.5290177734375,15.0,1.0,,
2022-04-26,TSLA,EXIT,291.90630263671875,,,-13.190245352002346,STOP LOSS
2022-05-11,AAPL,EXIT,143.63434439697266,,,-8.140872592269867,STOP LOSS
2022-08-26,AAPL,BUY,160.89949072265622,15.0,0.5,,
2022-09-16,AAPL,EXIT,147.9574212524414,,,-7.969949878059324,STOP LOSS
2023-03-03,AAPL,BUY,148.99234383544922,15.0,0.5,,
2023-04-24,MSFT,BUY,275.4717270996093,15.0,1.0,,
2023-04-25,GOOGL,BUY,103.08110960083008,15.0,1.0,,
2023-05-17,GOOGL,EXIT,119.75357722167969,,,16.267138810605385,TAKE PROFIT
2023-05-18,AAPL,EXIT,172.65066353759767,,,15.971660157351833,TAKE PROFIT
2023-05-25,AAPL,BUY,170.89212810058592,15.0,1.0,,
2023-05-25,MSFT,EXIT,318.82088044433596,,,15.828998030729084,TAKE PROFIT
2023-06-07,MSFT,BUY,316.84274912109373,15.0,1.0,,
2023-06-15,GOOGL,BUY,124.16385739746093,15.0,1.0,,
2023-07-20,TSLA,BUY,263.11031389160155,15.0,1.0,,
2023-08-09,TSLA,EXIT,241.99625043945312,,,-7.951155977417986,STOP LOSS
2023-08-28,TSLA,BUY,239.01106333007812,15.0,1.0,,
2023-09-14,TSLA,EXIT,275.8191765380859,,,15.492565364518793,TAKE PROFIT
2023-11-13,TSLA,BUY,223.88897471923826,15.0,1.0,,
2023-11-16,MSFT,EXIT,369.5038733642578,,,16.713957999850688,TAKE PROFIT
2023-12-04,MSFT,BUY,363.1790744384765,15.0,1.0,,
2023-12-27,TSLA,EXIT,261.2308504394531,,,16.77216476124285,TAKE PROFIT
2024-01-19,GOOGL,EXIT,145.06395540771484,,,16.926215510982928,TAKE PROFIT
2024-01-31,GOOGL,BUY,139.06272985839843,15.0,1.0,,
2024-03-14,MSFT,EXIT,418.45705007324216,,,15.312834140497502,TAKE PROFIT
2024-03-15,MSFT,BUY,410.4531916259765,15.0,1.0,,
2024-04-26,GOOGL,EXIT,170.40403393554686,,,22.63563823480795,TAKE PROFIT
2024-05-30,GOOGL,BUY,170.8357475830078,15.0,1.0,,
2024-06-11,AAPL,EXIT,205.39573251953124,,,20.28651228631854,TAKE PROFIT
2024-07-24,AAPL,BUY,217.03626793212888,15.0,1.0,,
2024-08-05,GOOGL,EXIT,157.99936905517578,,,-7.439823346021647,STOP LOSS
2024-08-16,TSLA,BUY,216.29289111328123,15.0,1.0,,
2024-09-13,GOOGL,BUY,156.68121401367185,15.0,1.0,,
2024-09-23,TSLA,EXIT,249.79999999999998,,,15.584011436171064,TAKE PROFIT
2024-10-03,TSLA,BUY,240.85253166503904,15.0,1.0,,
2024-10-11,TSLA,EXIT,217.6257630493164,,,-9.571221217363444,STOP LOSS
2024-11-12,GOOGL,EXIT,180.43277819824218,,,15.251366366409048,TAKE PROFIT
2024-11-15,GOOGL,BUY,171.63687930908202,15.0,1.0,,
2024-12-16,AAPL,EXIT,249.4763303100586,,,15.038870482729807,TAKE PROFIT
2025-01-02,AAPL,BUY,242.71919714355465,15.0,1.0,,
2025-01-03,TSLA,BUY,410.7683544433593,15.0,1.0,,
2025-01-21,AAPL,EXIT,221.2532298461914,,,-8.770967953332388,STOP LOSS
2025-01-22,GOOGL,EXIT,197.2991571044922,,,15.04352887187812,TAKE PROFIT
2025-01-23,GOOGL,BUY,197.22657908935545,15.0,1.0,,
2025-01-28,AAPL,BUY,237.1551028198242,15.0,1.0,,
2025-02-05,TSLA,EXIT,377.8674774169922,,,-7.935942645776508,STOP LOSS
2025-02-12,GOOGL,EXIT,182.6188331298828,,,-7.3324467676275455,STOP LOSS
2025-03-10,MSFT,EXIT,376.96994162597656,,,-8.084096620452106,STOP LOSS
2025-03-11,AAPL,EXIT,219.70574750976562,,,-7.28360882072871,STOP LOSS
2025-06-10,TSLA,BUY,326.3508683349609,10.291720598837651,0.5,,
2025-07-01,TSLA,EXIT,300.46942346191406,,,-7.856843467493226,STOP LOSS
2025-07-29,MSFT,BUY,510.01733737792966,6.56848185199722,0.5,,
2025-09-09,AAPL,BUY,234.09129814453124,14.310594918859682,0.5,,
2025-10-10,TSLA,BUY,413.82078222656247,15.0,1.0,,
2025-10-16,GOOGL,BUY,251.3197457885742,15.0,1.0,,
2025-10-30,AAPL,EXIT,270.66696005859376,,,15.717102318318615,TAKE PROFIT
2025-11-10,GOOGL,EXIT,289.47465576171874,,,15.274038651207514,TAKE PROFIT
2025-11-21,AAPL,BUY,271.453164477539,15.0,1.0,,
2025-11-21,MSFT,EXIT,470.66802495117184,,,-7.641402297900078,STOP LOSS
2025-12-10,MSFT,BUY,477.85216047363275,14.131810376563202,1.0,,
2025-12-16,TSLA,EXIT,489.48810087890627,,,18.37974938015762,TAKE PROFIT
2025-12-17,GOOGL,BUY,296.74846999511715,15.0,1.0,,
2026-01-20,AAPL,EXIT,246.27220010986326,,,-9.203719881207979,STOP LOSS
2026-01-21,MSFT,EXIT,442.74415390625,,,-7.272861888222101,STOP LOSS
2026-01-26,AAPL,BUY,255.37537111816405,15.0,1.0,,
2026-02-02,GOOGL,EXIT,343.17348359375,,,15.737156856495762,TAKE PROFIT
2026-02-04,GOOGL,BUY,333.07196967773433,15.0,1.0,,
2026-02-10,TSLA,BUY,425.55015944824214,15.0,1.0,,
2026-02-12,GOOGL,EXIT,308.5355971923828,,,-7.292521916575567,STOP LOSS
2026-02-20,GOOGL,BUY,315.01022958984373,15.0,1.0,,
2026-03-03,TSLA,EXIT,392.1160486816406,,,-7.782905501763572,STOP LOSS
2026-03-04,TSLA,BUY,406.2647544433593,15.0,1.0,,
2026-03-20,TSLA,EXIT,367.66562346191404,,,-9.428522304565698,STOP LOSS
2026-03-24,GOOGL,EXIT,290.2076504394531,,,-7.799818812369658,STOP LOSS
